hs_diploma,hispanic,white,black,employed,married,male,days_21,perc_days_drink,drinks_alcohol,student
1,0,1,0,1,1,0,1041,0.547945205479452,1,0
1,0,0,1,1,0,0,-811,0,0,0
1,1,0,0,1,0,0,2014,28.493150684931507,1,0
1,0,1,0,1,1,1,-335,0,0,0
1,0,0,0,1,0,1,2358,6.575342465753424,1,0
1,0,0,0,0,0,0,-660,3.287671232876712,1,1
1,1,0,0,1,0,0,2696,1.095890410958904,0,0
1,1,0,0,1,0,0,2302,6.575342465753424,1,0
0,1,0,0,1,0,0,1147,3.287671232876712,1,0
0,0,0,0,1,1,0,2669,0,0,0
1,0,1,0,1,0,0,-352,7.123287671232877,1,0
1,0,1,0,1,0,1,1099,42.73972602739726,1,0
1,1,0,0,0,0,0,1311,0.547945205479452,0,0
1,1,0,0,1,0,1,1235,14.246575342465754,1,0
1,1,0,0,0,1,0,1388,3.287671232876712,1,0
1,0,1,0,1,0,0,2453,1.095890410958904,1,0
1,1,0,0,0,0,0,1485,0,0,0
1,0,1,0,1,1,1,873,0,0,0
1,0,0,0,1,0,1,796,0,0,0
1,0,1,0,0,1,0,2795,9.863013698630137,1,1
1,0,1,0,1,0,0,1850,3.287671232876712,1,0
1,0,1,0,1,0,0,1962,3.287671232876712,1,0
1,0,1,0,1,1,0,2393,6.575342465753424,1,0
1,0,1,0,1,0,1,3011,3.287671232876712,1,0
1,0,1,0,0,0,0,758,3.287671232876712,1,0
0,1,0,0,1,0,1,231,0,0,0
1,0,0,1,1,0,0,-42,0.821917808219178,0,0
1,0,1,0,1,0,1,921,28.493150684931507,1,0
1,0,1,0,1,0,1,1336,4.10958904109589,1,0
1,1,0,0,1,0,1,2434,28.493150684931507,1,0
1,0,0,1,0,0,1,2856,0,0,0
1,0,1,0,1,1,0,1397,14.246575342465754,1,0
1,0,1,0,1,1,0,2627,28.493150684931507,1,0
1,0,1,0,1,1,0,3018,6.575342465753424,1,0
1,1,0,0,0,0,0,-274,0,0,0
1,0,1,0,1,0,0,751,28.493150684931507,1,0
0,1,0,0,1,0,1,1266,3.287671232876712,1,0
1,0,0,1,1,0,0,1687,6.575342465753424,1,0
1,0,0,1,0,0,1,-844,56.986301369863014,1,1
1,1,0,0,0,1,0,866,0,0,0
0,1,0,0,1,0,0,318,0,0,0
1,1,0,0,1,1,1,2231,28.493150684931507,1,0
1,0,1,0,1,0,0,271,3.287671232876712,1,0
1,0,0,1,1,0,0,2492,1.36986301369863,1,0
1,0,0,1,1,0,1,1795,99.72602739726028,1,0
1,1,0,0,1,0,0,859,0.547945205479452,1,0
1,0,0,1,1,0,0,422,1.095890410958904,0,0
1,0,0,1,1,0,0,-260,0,0,0
1,0,0,0,1,1,0,2469,0.547945205479452,0,0
1,0,1,0,0,1,0,-1079,0,0,0
0,1,0,0,1,0,1,770,0,0,0
1,0,1,0,1,0,0,2870,0.273972602739726,0,0
0,0,0,1,1,0,0,1461,0,0,0
1,0,1,0,1,1,0,2389,28.493150684931507,1,0
1,0,1,0,1,0,0,1327,56.986301369863014,1,0
1,0,1,0,1,0,1,2337,14.246575342465754,1,0
1,1,0,0,1,1,0,1388,0,0,0
1,0,1,0,1,0,1,1807,6.575342465753424,1,0
1,0,1,0,1,0,1,1050,6.575342465753424,1,0
1,0,0,1,1,0,1,836,3.287671232876712,1,0
0,0,1,0,1,0,1,-125,14.246575342465754,1,0
0,0,1,0,1,0,1,1298,0,1,0
0,1,0,0,0,0,0,1379,0,0,0
1,0,1,0,0,0,1,71,0,0,1
1,1,0,0,1,0,0,-47,0,0,0
1,1,0,0,1,0,0,1294,3.287671232876712,1,0
1,0,0,1,0,1,0,3137,0,0,0
1,1,0,0,0,0,0,-85,3.0136986301369864,0,0
0,1,0,0,0,0,0,1388,0,0,0
0,1,0,0,0,0,0,1983,0,0,0
1,0,1,0,1,1,0,2361,6.575342465753424,1,0
1,0,1,0,1,0,1,337,14.246575342465754,1,0
1,0,0,1,1,0,1,-363,28.493150684931507,1,0
1,0,0,1,1,0,1,276,42.73972602739726,1,0
1,0,0,0,1,0,1,1878,6.575342465753424,1,0
1,0,0,0,1,0,1,3030,6.575342465753424,1,0
1,0,0,0,1,1,1,2292,0.273972602739726,0,0
1,0,0,1,1,0,0,706,3.287671232876712,1,0
1,0,1,0,1,0,0,436,28.493150684931507,1,0
1,0,1,0,0,1,0,2990,0.273972602739726,1,0
1,0,0,0,1,1,0,2181,3.287671232876712,1,0
1,0,1,0,1,0,0,40,0,0,0
1,0,0,1,0,0,0,-1100,0,0,0
1,0,0,1,1,0,1,1581,0,0,0
1,0,0,1,1,0,0,843,13.150684931506849,1,0
1,0,1,0,1,0,0,315,28.493150684931507,1,0
0,0,1,0,0,0,0,2195,0,0,0
0,0,0,1,0,0,0,2163,42.73972602739726,1,0
1,0,1,0,1,0,1,-684,42.73972602739726,1,0
1,0,0,0,1,0,1,808,3.287671232876712,1,0
1,0,1,0,1,0,1,904,28.493150684931507,1,0
0,1,0,0,0,1,0,1795,13.150684931506849,1,0
1,0,0,1,0,0,1,1857,99.72602739726028,1,0
1,0,1,0,1,0,1,2413,42.73972602739726,1,0
1,0,0,0,1,0,0,181,3.287671232876712,1,0
1,0,1,0,0,0,1,405,0,0,0
1,1,0,0,0,0,0,949,0,0,0
1,1,0,0,0,0,0,-922,0,0,1
1,0,0,1,1,0,1,85,0,0,0
1,0,1,0,0,1,0,2986,0,0,0
1,1,0,0,1,1,1,2344,0.273972602739726,1,0
1,1,0,0,1,0,1,445,14.246575342465754,1,0
1,0,0,1,1,1,1,3245,6.575342465753424,1,0
0,1,0,0,1,0,0,1360,1.643835616438356,1,0
1,0,0,1,1,0,0,952,3.287671232876712,1,0
1,0,1,0,1,1,0,3284,6.575342465753424,1,0
1,0,1,0,1,1,0,2523,6.575342465753424,1,0
1,0,0,1,1,0,1,2552,6.575342465753424,1,0
1,0,0,1,1,0,0,2348,0,0,0
1,0,1,0,1,0,1,3096,14.246575342465754,1,0
1,1,0,0,1,0,1,641,3.287671232876712,1,0
1,0,1,0,1,0,0,2139,14.246575342465754,1,0
1,0,0,0,1,0,0,1159,28.493150684931507,1,0
1,0,0,0,1,0,0,1084,0,0,0
1,0,0,0,0,0,1,784,6.575342465753424,1,0
0,1,0,0,1,1,0,2092,1.095890410958904,1,0
0,1,0,0,1,0,0,1336,3.287671232876712,1,0
1,0,0,0,1,0,1,1175,14.246575342465754,1,0
0,1,0,0,1,1,1,2884,6.575342465753424,1,0
1,0,1,0,0,0,0,-642,3.287671232876712,1,1
1,0,1,0,0,0,0,365,28.493150684931507,1,1
1,0,1,0,1,1,1,1569,0,0,0
1,0,1,0,1,1,0,1478,6.575342465753424,1,0
0,1,0,0,1,0,1,2887,0,0,0
1,0,0,1,1,0,1,1358,1.36986301369863,0,0
1,0,0,0,1,0,0,1892,71.23287671232876,1,0
1,0,0,0,1,0,0,1444,13.150684931506849,1,0
1,0,1,0,0,0,1,-423,14.246575342465754,1,0
1,0,1,0,1,0,0,671,6.575342465753424,1,0
0,0,0,1,1,0,0,2499,14.246575342465754,1,0
1,1,0,0,1,1,1,-604,1.095890410958904,0,0
1,0,0,0,0,0,0,-533,3.287671232876712,1,0
1,0,0,0,1,0,1,1553,0.821917808219178,0,0
1,0,1,0,1,0,1,1673,0,0,0
1,0,1,0,1,0,0,2981,0,1,0
1,0,1,0,1,1,0,1255,3.287671232876712,1,0
1,1,0,0,1,1,1,2027,6.575342465753424,1,0
1,1,0,0,0,1,0,-806,0,0,1
1,0,0,1,1,0,1,3099,14.246575342465754,1,0
1,0,1,0,1,1,1,2460,14.246575342465754,1,0
0,0,0,1,0,0,1,-87,0,0,0
1,0,1,0,1,0,1,553,1.643835616438356,1,0
1,0,1,0,1,0,0,3202,0,0,0
1,0,0,1,1,0,0,1069,1.095890410958904,0,0
1,0,1,0,1,0,0,1499,0,1,0
1,0,1,0,0,0,0,-665,2.73972602739726,1,1
1,0,1,0,1,0,0,-727,3.287671232876712,1,0
1,0,1,0,1,0,1,2922,0,1,0
1,0,1,0,1,1,1,2695,14.246575342465754,1,0
1,0,0,1,1,0,1,2502,42.73972602739726,1,0
1,0,0,0,1,0,0,433,1.095890410958904,1,0
1,1,0,0,0,1,0,2443,0,0,0
1,0,0,1,0,0,0,815,0,0,1
1,0,0,1,0,0,0,-554,0,0,1
1,0,0,1,1,0,0,-510,2.73972602739726,1,0
1,0,1,0,1,1,1,2960,14.246575342465754,1,0
1,0,1,0,1,0,1,614,28.493150684931507,1,0
1,0,1,0,0,0,1,198,28.493150684931507,1,1
1,1,0,0,1,0,1,256,14.246575342465754,1,0
1,0,1,0,1,0,0,1295,0,0,0
1,0,1,0,1,0,1,471,85.47945205479452,1,0
1,0,1,0,1,0,1,624,6.575342465753424,1,0
1,0,1,0,0,0,1,-889,0,0,1
1,1,0,0,1,0,1,-983,0,0,0
1,0,1,0,1,0,0,1628,28.493150684931507,1,0
1,0,1,0,1,0,0,2903,14.246575342465754,1,0
0,0,1,0,0,1,0,730,3.287671232876712,1,0
0,1,0,0,1,1,1,2540,0,1,0
1,0,1,0,1,1,0,2665,0.821917808219178,0,0
1,0,1,0,1,0,1,-597,14.246575342465754,1,0
1,0,0,1,1,0,1,996,0,1,0
1,0,1,0,0,0,0,704,14.246575342465754,1,1
1,0,0,1,1,0,0,2266,26.301369863013697,1,0
1,0,1,0,1,1,0,3075,0,1,0
1,0,0,0,0,0,1,-93,0,0,1
1,0,1,0,1,0,0,996,9.863013698630137,1,0
1,0,1,0,0,0,1,1142,0,0,0
1,0,1,0,1,0,1,641,6.575342465753424,1,0
1,0,1,0,1,0,0,1397,6.575342465753424,1,0
1,0,1,0,1,0,1,179,28.493150684931507,1,0
1,0,1,0,1,0,1,483,56.986301369863014,1,0
1,0,1,0,1,1,0,2194,0.547945205479452,1,0
0,0,0,1,0,0,0,1023,0,0,0
1,1,0,0,1,0,1,2170,3.287671232876712,1,0
1,0,1,0,1,0,1,1819,56.986301369863014,1,0
1,0,1,0,1,0,0,1208,3.287671232876712,1,0
1,0,1,0,1,0,1,1543,0.273972602739726,1,0
0,0,1,0,0,0,1,1081,5.47945205479452,1,0
1,1,0,0,0,0,0,-438,0,0,0
1,1,0,0,1,0,1,-528,0,0,0
1,0,1,0,1,0,1,3243,71.23287671232876,1,0
1,0,0,1,1,0,1,-754,0.547945205479452,1,0
1,0,1,0,1,0,1,-291,3.287671232876712,1,0
1,0,0,0,0,0,1,-382,28.493150684931507,1,1
1,1,0,0,1,1,1,3174,3.287671232876712,1,0
1,1,0,0,1,0,1,603,0,1,0
1,0,0,1,1,0,1,-206,16.43835616438356,1,0
1,0,1,0,1,0,0,2033,6.575342465753424,1,0
1,0,0,0,1,1,1,2598,3.287671232876712,1,0
0,1,0,0,1,0,1,1796,14.246575342465754,1,0
1,0,1,0,1,0,1,2290,100,1,0
1,0,1,0,0,0,0,855,0,0,1
1,0,1,0,1,1,0,2498,1.36986301369863,1,0
1,0,1,0,1,1,0,2941,3.287671232876712,1,0
1,0,1,0,0,0,0,832,28.493150684931507,1,1
1,0,1,0,1,0,1,1654,0.547945205479452,0,0
1,1,0,0,1,0,0,1419,0,0,0
1,1,0,0,1,0,0,942,0,0,0
1,0,1,0,1,0,0,1438,5.47945205479452,1,0
0,0,0,1,0,0,0,-1028,0,0,1
1,0,0,1,1,0,0,-103,0,0,0
0,0,0,1,0,0,0,2222,0,0,0
1,0,1,0,1,0,0,-236,0,0,0
1,0,1,0,1,1,1,869,1.095890410958904,1,0
1,0,1,0,1,0,0,1421,14.246575342465754,1,0
0,1,0,0,1,0,1,-834,0.273972602739726,0,0
0,0,1,0,0,0,1,-1021,1.643835616438356,1,1
1,0,1,0,0,1,0,3064,0,0,0
1,0,1,0,1,0,1,1977,0,0,0
1,0,1,0,1,0,1,-479,0.547945205479452,1,0
1,0,1,0,1,1,0,2766,14.246575342465754,1,0
1,0,1,0,0,1,0,-731,0,0,0
1,1,0,0,1,0,1,3287,0,0,0
1,0,0,1,1,0,0,301,0.821917808219178,1,0
1,1,0,0,0,1,0,2624,0,0,0
1,0,1,0,0,0,0,-328,1.095890410958904,1,1
1,0,1,0,1,1,1,2584,14.246575342465754,1,0
1,1,0,0,1,0,0,2398,14.246575342465754,1,0
1,0,1,0,1,0,1,1149,99.72602739726028,1,0
1,0,0,0,0,0,1,-622,14.246575342465754,1,1
1,0,0,0,1,0,1,3010,28.493150684931507,1,0
1,0,1,0,0,0,1,1720,28.493150684931507,1,0
1,0,1,0,1,0,0,879,0,0,0
1,1,0,0,1,1,1,2676,28.493150684931507,1,0
1,0,1,0,1,1,1,723,6.575342465753424,1,0
1,0,0,0,1,1,0,2007,14.246575342465754,1,0
1,0,0,1,1,1,0,3229,3.287671232876712,1,0
1,0,1,0,1,0,1,2749,28.493150684931507,1,0
1,0,1,0,1,0,1,3160,0.547945205479452,0,0
1,0,1,0,0,0,1,-625,42.73972602739726,1,1
1,0,1,0,0,0,1,-382,28.493150684931507,1,1
0,1,0,0,0,1,0,172,0,0,0
1,0,1,0,1,0,0,537,0,0,0
1,0,1,0,1,0,1,721,6.575342465753424,1,0
0,1,0,0,1,1,1,758,3.287671232876712,1,0
1,0,0,0,0,0,0,3243,0,1,0
1,0,1,0,0,0,1,-451,0,0,1
1,1,0,0,1,0,0,1184,28.493150684931507,1,0
0,0,0,1,1,0,0,733,1.36986301369863,0,0
1,1,0,0,0,1,0,3085,0,0,0
1,0,0,1,0,0,1,883,0,0,0
0,0,1,0,0,0,0,106,0,0,0
1,0,1,0,1,0,1,308,3.287671232876712,1,0
1,0,1,0,1,0,1,1457,0,0,0
1,0,1,0,1,0,1,-227,42.73972602739726,1,0
1,0,1,0,0,0,0,-773,0,0,1
1,0,1,0,1,0,1,2113,3.287671232876712,1,0
1,0,1,0,1,1,0,1956,2.73972602739726,1,0
1,1,0,0,0,0,1,-827,0,0,1
1,0,0,1,1,0,1,-250,0,0,0
1,0,1,0,1,1,1,3011,3.287671232876712,1,0
1,0,0,1,1,0,0,2575,1.643835616438356,1,0
0,0,1,0,1,0,1,311,3.287671232876712,1,0
1,0,1,0,1,0,0,153,13.150684931506849,1,0
1,0,0,1,0,0,0,266,1.095890410958904,1,0
1,0,0,1,0,0,0,294,0,0,1
1,0,0,1,1,0,0,-342,1.095890410958904,0,0
1,0,1,0,1,1,0,2773,0.273972602739726,0,0
1,0,1,0,1,0,0,2450,0.821917808219178,0,0
1,1,0,0,1,1,0,2974,3.287671232876712,1,0
1,0,0,1,1,0,1,944,42.73972602739726,1,0
1,0,1,0,1,0,0,1369,14.246575342465754,1,0
1,0,1,0,1,0,0,1003,14.246575342465754,1,0
1,0,1,0,1,0,1,1187,42.73972602739726,1,0
1,0,1,0,1,1,0,1326,14.246575342465754,1,0
1,1,0,0,1,0,1,2903,6.575342465753424,1,0
1,1,0,0,1,0,1,789,6.575342465753424,1,0
1,1,0,0,1,0,1,2570,19.726027397260275,1,0
1,0,1,0,0,0,0,1791,99.72602739726028,1,0
1,0,1,0,0,0,1,930,0.273972602739726,1,0
1,0,1,0,1,0,1,2029,14.246575342465754,1,0
1,0,0,0,0,0,0,-799,0,0,0
1,1,0,0,1,0,1,2222,0,0,0
1,0,1,0,1,0,0,-531,3.287671232876712,1,0
1,0,1,0,1,1,1,2323,42.73972602739726,1,0
1,0,1,0,0,0,0,-274,28.493150684931507,1,1
0,1,0,0,1,0,1,3245,1.095890410958904,1,0
1,0,0,0,0,0,0,-1035,6.575342465753424,1,1
1,0,0,0,0,0,0,-1004,3.287671232876712,1,1
1,0,0,0,1,1,0,1890,42.73972602739726,1,0
1,0,0,0,0,0,1,103,1.36986301369863,1,0
1,0,0,1,1,0,0,3257,0,0,0
1,0,1,0,1,1,1,2450,0,0,0
1,0,0,1,1,0,0,2763,0.273972602739726,0,0
1,0,0,1,1,0,1,-145,0,0,0
1,0,1,0,1,1,1,2690,28.493150684931507,1,0
1,0,0,1,1,0,0,1191,0,0,0
1,0,1,0,1,0,1,2426,0,0,0
1,0,1,0,1,0,0,1518,0,0,0
1,0,0,1,1,0,0,3205,0.821917808219178,0,0
1,0,1,0,0,0,0,-208,14.246575342465754,1,1
1,0,1,0,1,0,1,476,9.863013698630137,1,0
1,0,1,0,1,0,1,1928,2.73972602739726,1,0
0,0,1,0,1,0,0,2085,42.73972602739726,1,0
1,1,0,0,1,1,1,1215,3.287671232876712,1,0
1,0,0,1,1,0,0,2460,0.821917808219178,1,0
1,0,1,0,1,1,1,2906,3.287671232876712,1,0
0,0,1,0,0,1,0,1142,6.575342465753424,1,0
0,1,0,0,1,1,0,2521,0,0,0
1,0,1,0,1,0,1,181,14.246575342465754,1,0
1,0,1,0,1,0,1,2584,71.23287671232876,1,0
1,0,1,0,1,0,0,1459,14.246575342465754,1,0
1,0,0,1,1,0,0,-23,0,0,0
1,0,1,0,1,0,0,2596,14.246575342465754,1,0
1,0,0,1,0,1,0,1914,0.821917808219178,0,0
0,1,0,0,1,0,0,2669,0,0,0
1,1,0,0,1,1,1,1845,0,0,0
1,0,1,0,1,1,1,3003,0,0,0
1,0,0,1,0,0,0,-674,0,0,0
0,1,0,0,1,0,1,1428,0,0,0
0,1,0,0,0,0,1,-733,0,0,0
1,0,1,0,0,1,0,-512,0.547945205479452,1,0
0,1,0,0,1,1,0,1369,0,0,0
1,1,0,0,1,0,1,-733,3.287671232876712,1,0
0,0,1,0,0,0,0,476,6.575342465753424,1,1
0,1,0,0,0,1,0,2648,1.643835616438356,1,0
0,1,0,0,0,0,1,2492,0,0,0
1,0,0,1,1,0,1,2995,6.575342465753424,1,0
1,1,0,0,0,0,1,-298,1.095890410958904,0,1
1,0,0,1,1,0,0,2259,14.246575342465754,1,0
1,0,1,0,0,0,0,61,28.493150684931507,1,1
1,0,1,0,1,0,0,259,14.246575342465754,1,1
1,0,1,0,0,0,0,652,9.863013698630137,1,1
1,0,1,0,1,0,1,-993,13.150684931506849,1,0
1,0,0,0,1,0,1,1937,0,0,0
0,0,0,1,0,0,0,403,0,1,0
1,1,0,0,1,1,0,1426,0,0,0
1,0,0,1,0,0,0,3250,0,0,1
1,0,1,0,0,0,1,2645,99.72602739726028,1,0
1,0,0,1,0,0,1,-552,0,0,1
1,1,0,0,1,1,0,1942,0,0,0
1,1,0,0,0,1,0,2394,0,0,0
0,1,0,0,0,0,0,1868,0.821917808219178,1,0
1,0,0,0,0,1,0,2871,0,0,0
1,0,0,0,1,0,1,2979,14.246575342465754,1,0
1,1,0,0,1,0,1,-799,1.643835616438356,1,0
1,0,1,0,1,1,0,3125,3.287671232876712,1,0
1,1,0,0,1,0,0,1699,6.575342465753424,1,0
1,0,1,0,1,0,1,3110,14.246575342465754,1,0
0,1,0,0,1,0,0,1340,0,0,0
1,0,1,0,1,0,0,2405,3.287671232876712,1,0
1,0,1,0,1,1,0,805,0,0,0
0,0,0,1,0,0,0,1227,0,0,0
0,1,0,0,1,0,1,911,3.287671232876712,1,0
1,0,0,1,0,0,1,551,9.863013698630137,1,0
1,0,1,0,0,1,0,3028,0,1,0
1,1,0,0,1,0,0,252,0,0,0
1,0,1,0,1,1,0,415,0,0,0
1,0,1,0,1,0,1,-656,0,0,0
1,1,0,0,1,1,0,1942,14.246575342465754,1,0
1,0,0,0,0,0,1,864,3.287671232876712,1,1
1,0,0,0,1,0,0,195,0,0,0
1,0,0,0,0,0,0,315,0.547945205479452,0,1
1,0,1,0,1,1,1,492,0,0,0
1,0,1,0,0,0,1,-1004,3.287671232876712,1,1
0,1,0,0,1,1,1,2068,0,1,0
0,0,1,0,1,0,1,-905,0,0,0
1,0,1,0,1,0,1,311,0,0,0
1,0,1,0,1,0,0,1152,28.493150684931507,1,0
1,1,0,0,1,1,1,1341,3.287671232876712,1,0
1,0,1,0,1,0,0,1017,14.246575342465754,1,0
1,0,0,1,1,1,1,1904,0,0,0
0,0,0,1,0,0,1,457,0,0,1
0,1,0,0,0,1,0,3184,0,0,0
1,0,0,1,1,0,1,1067,0,0,0
1,1,0,0,1,1,0,577,1.643835616438356,1,0
1,1,0,0,1,0,0,1647,0,0,0
1,0,0,1,1,1,0,2695,0,0,0
1,0,0,0,1,0,0,2457,3.287671232876712,1,0
1,1,0,0,1,0,1,330,6.575342465753424,1,0
0,0,0,1,0,0,1,446,0,0,0
0,1,0,0,0,1,0,2676,0,0,0
1,0,0,1,1,1,1,822,99.72602739726028,1,0
0,0,0,1,0,0,1,252,14.246575342465754,1,0
0,1,0,0,1,0,1,-980,0,0,0
1,1,0,0,1,1,1,2716,65.75342465753424,1,0
1,0,1,0,0,0,1,-1015,0.273972602739726,0,1
1,0,1,0,1,0,0,1156,0.821917808219178,1,0
1,1,0,0,1,1,0,2068,14.246575342465754,1,0
0,0,1,0,1,0,0,2610,0.547945205479452,0,0
1,1,0,0,0,1,0,2801,0,1,0
1,0,0,0,1,0,0,488,14.246575342465754,1,0
1,0,1,0,1,0,0,1734,6.575342465753424,1,0
1,0,1,0,1,0,0,304,28.493150684931507,1,0
1,0,1,0,1,1,0,1741,0,0,0
0,0,1,0,1,0,1,3219,1.095890410958904,1,0
1,0,0,1,1,0,1,446,0,0,0
1,0,1,0,0,0,1,-528,1.095890410958904,1,1
0,0,0,0,1,1,0,2742,0,0,0
1,0,1,0,1,0,1,2864,3.287671232876712,1,0
1,0,1,0,1,1,0,2967,28.493150684931507,1,0
1,0,1,0,0,0,1,803,1.36986301369863,1,1
0,0,1,0,1,0,1,-547,0,0,0
0,0,1,0,1,1,1,1671,0.547945205479452,1,0
1,0,1,0,1,0,0,214,1.643835616438356,1,0
0,1,0,0,1,0,0,1333,0,0,0
1,0,0,0,1,0,0,24,3.287671232876712,1,0
1,1,0,0,0,0,0,403,9.863013698630137,1,0
1,1,0,0,1,0,1,-550,14.246575342465754,1,0
1,0,1,0,1,0,0,-726,28.493150684931507,1,0
1,0,0,1,0,0,1,655,9.863013698630137,1,0
1,0,1,0,1,0,0,2537,42.73972602739726,1,0
0,0,0,1,1,0,1,1522,0,0,0
1,0,1,0,1,1,0,1929,0.821917808219178,1,0
0,0,1,0,0,0,0,-331,0,0,0
1,0,0,0,0,0,1,2875,6.575342465753424,1,1
1,0,0,1,1,0,1,2337,1.095890410958904,1,0
1,1,0,0,1,1,1,765,0.547945205479452,1,0
1,1,0,0,1,0,0,127,0,0,0
1,0,0,1,1,0,1,2943,1.9178082191780823,1,0
1,0,1,0,1,0,0,770,0.821917808219178,1,0
1,0,1,0,1,0,0,405,14.246575342465754,1,0
1,0,1,0,0,0,0,1105,6.575342465753424,1,0
1,0,1,0,0,0,0,-208,3.287671232876712,1,1
1,1,0,0,1,1,0,2095,9.863013698630137,1,0
0,1,0,0,1,1,0,2667,3.287671232876712,1,0
1,0,1,0,1,0,1,1435,99.72602739726028,1,0
1,0,0,1,1,0,0,1720,16.43835616438356,1,0
1,0,0,1,1,1,1,2840,0,0,0
1,0,1,0,1,0,0,1220,0.273972602739726,0,0
1,0,0,1,1,0,0,-545,0,0,0
1,0,0,1,1,0,1,3045,19.726027397260275,1,0
0,0,1,0,1,0,0,735,0.821917808219178,1,0
1,0,1,0,1,1,0,3278,3.287671232876712,1,0
1,0,0,0,1,0,0,596,56.986301369863014,1,0
1,0,1,0,1,1,0,73,42.73972602739726,1,0
1,0,1,0,1,0,1,-728,0.273972602739726,0,0
0,0,0,1,0,0,1,-667,0,0,0
1,1,0,0,1,0,0,2078,14.246575342465754,1,0
1,0,1,0,1,0,1,1929,14.246575342465754,1,0
1,0,0,1,0,0,1,553,0,0,1
1,0,0,0,0,1,0,1288,0,0,1
0,1,0,0,1,0,1,-865,0,0,0
1,1,0,0,1,1,1,2415,0,0,0
1,0,0,0,1,0,1,-340,0.821917808219178,0,0
1,0,0,1,1,0,1,777,39.45205479452055,1,0
1,0,1,0,0,0,1,-305,14.246575342465754,1,0
1,1,0,0,1,0,0,942,6.575342465753424,1,0
1,0,1,0,1,0,0,881,3.287671232876712,1,0
1,0,0,0,1,0,1,2170,0.273972602739726,0,0
1,1,0,0,1,0,1,1166,0,0,0
1,0,0,1,1,1,0,2126,0.821917808219178,0,0
1,0,0,1,0,0,1,2300,28.493150684931507,1,0
1,0,0,1,1,0,0,2495,3.287671232876712,1,0
1,0,0,1,0,0,0,2617,14.246575342465754,1,0
1,0,1,0,1,0,1,1953,16.43835616438356,1,0
0,0,1,0,1,0,1,2379,0,0,0
1,0,1,0,1,0,0,2287,0,0,0
1,0,1,0,0,1,0,2875,0.821917808219178,1,0
1,1,0,0,0,0,0,-943,0,0,1
1,0,0,1,0,0,0,-700,0,0,1
1,0,0,1,0,0,1,212,6.575342465753424,1,0
1,1,0,0,1,1,1,2672,0,1,0
1,0,0,0,1,1,1,2386,0.547945205479452,0,0
1,0,1,0,1,0,0,2478,28.493150684931507,1,0
1,0,0,1,0,1,0,1989,0,0,0
1,0,0,0,1,1,1,737,1.36986301369863,0,0
1,0,1,0,1,0,1,2241,6.575342465753424,1,0
0,0,1,0,1,0,0,2981,6.575342465753424,1,0
0,1,0,0,1,1,1,2405,14.246575342465754,1,0
0,0,1,0,0,1,0,2535,0,1,0
0,1,0,0,0,0,0,1673,0,0,0
0,1,0,0,1,0,1,1536,0,0,0
1,0,0,1,1,0,1,-185,0,0,0
1,1,0,0,1,0,1,1173,1.095890410958904,1,0
1,0,1,0,1,1,1,2126,0,0,0
1,0,1,0,0,1,0,1656,56.986301369863014,1,0
1,1,0,0,1,0,0,2519,0,0,0
1,0,0,0,1,0,1,2464,0,0,0
1,0,1,0,1,1,1,2453,71.23287671232876,1,0
1,0,1,0,0,1,0,2934,0.821917808219178,0,0
0,1,0,0,0,0,0,1464,0,0,0
1,0,0,1,0,0,0,-1065,3.287671232876712,1,1
1,0,1,0,1,0,0,1503,14.246575342465754,1,0
1,0,0,0,1,0,1,2505,6.575342465753424,1,0
0,1,0,0,0,1,0,1986,0,0,0
1,0,0,1,1,0,1,3148,34.24657534246575,1,0
1,1,0,0,1,1,0,2453,0,0,0
1,0,0,0,0,0,1,1885,0,0,1
1,0,0,0,0,0,1,2007,0,0,1
1,0,1,0,0,0,1,-458,14.246575342465754,1,1
1,0,1,0,1,1,1,2962,0,0,0
1,0,0,0,1,0,0,3216,14.246575342465754,1,0
1,0,1,0,1,1,0,2584,0,0,0
0,1,0,0,1,0,0,2488,3.287671232876712,1,0
1,1,0,0,1,0,1,1069,16.43835616438356,1,0
1,0,1,0,0,1,0,1076,0,0,1
1,0,0,0,0,0,1,297,0,0,1
1,0,0,0,0,0,1,85,0,0,1
1,0,0,0,0,0,1,177,0,0,1
1,1,0,0,1,0,0,3215,0,0,0
1,0,1,0,1,0,1,1334,6.575342465753424,1,0
1,0,1,0,1,0,0,914,6.575342465753424,1,0
1,0,1,0,1,0,0,768,3.287671232876712,1,0
1,0,1,0,0,0,1,1687,0,1,0
1,0,1,0,1,0,0,-217,0.547945205479452,0,0
1,0,1,0,0,0,0,680,3.287671232876712,1,1
0,1,0,0,1,1,1,2075,6.575342465753424,1,0
1,0,1,0,1,0,0,3068,42.73972602739726,1,0
1,0,0,1,0,0,0,-554,0,0,1
1,0,0,0,0,0,0,-985,0,0,1
1,0,0,0,1,1,0,1595,6.575342465753424,1,0
1,0,1,0,0,0,1,1730,0,0,1
0,1,0,0,1,0,1,1840,6.575342465753424,1,0
0,1,0,0,0,1,0,2784,3.287671232876712,1,0
0,0,1,0,1,0,1,2693,14.246575342465754,1,0
1,0,1,0,0,0,1,-106,0,1,1
1,1,0,0,1,0,1,1970,14.246575342465754,1,0
1,0,1,0,1,0,1,2021,42.73972602739726,1,0
1,0,1,0,1,0,0,895,14.246575342465754,1,0
1,1,0,0,1,1,0,2990,1.095890410958904,1,0
